Provider,TotalClaimCount,TotalInscClaimAmtReimbursed,AvgInscClaimAmtReimbursed,TotalDeductibleAmtPaid,AvgDeductibleAmtPaid,UniqueBeneficiaryCount,AvgClaimDuration,AvgLengthOfStay,NumChronicConditions_Mean,PotentialFraud
PRV56835,103,24640,239.2233009708738,290.0,2.8155339805825244,52,0.6407766990291263,,4.631067961165049,No
PRV56836,3,740,246.66666666666666,0.0,0.0,3,1.3333333333333333,,5.666666666666667,No
PRV56837,42,17170,408.8095238095238,90.0,2.142857142857143,27,3.238095238095238,,3.642857142857143,No
PRV56839,12,17870,1489.1666666666667,2136.0,178.0,12,2.8333333333333335,3.0,4.0,No
PRV56840,89,19090,214.4943820224719,580.0,6.51685393258427,33,1.3595505617977528,,4.348314606741573,No
PRV56843,2,860,430.0,0.0,0.0,2,0.0,,1.5,No
PRV56845,9,600,66.66666666666667,130.0,14.444444444444445,9,0.0,,5.666666666666667,No
PRV56846,21,7020,334.2857142857143,30.0,1.4285714285714286,9,0.047619047619047616,,2.9523809523809526,No
PRV56850,17,4650,273.52941176470586,160.0,9.411764705882353,6,1.1764705882352942,,4.882352941176471,No
PRV56851,20,7380,369.0,60.0,3.0,7,0.8,,6.1,No
PRV56852,20,1960,98.0,90.0,4.5,9,0.0,,1.85,No
PRV56853,27,5340,197.77777777777777,40.0,1.4814814814814814,6,2.3703703703703702,,4.481481481481482,No
PRV56854,3,600,200.0,0.0,0.0,3,0.3333333333333333,,4.666666666666667,No
PRV56855,4,290,72.5,100.0,25.0,3,3.5,,4.75,No
PRV56856,90,23670,263.0,270.0,3.0,31,0.6666666666666666,,4.844444444444444,No
PRV56857,46,16480,358.2608695652174,0.0,0.0,20,0.7608695652173914,,5.021739130434782,No
PRV56858,40,7870,196.75,220.0,5.5,23,1.5,,4.675,No
PRV56860,3,2570,856.6666666666666,0.0,0.0,3,6.666666666666667,,2.3333333333333335,No
PRV56861,31,5560,179.3548387096774,0.0,0.0,22,1.1935483870967742,,4.096774193548387,No
PRV56862,14,2990,213.57142857142858,0.0,0.0,8,0.5,,5.5,No
PRV56863,52,14070,270.5769230769231,100.0,1.9230769230769231,29,0.6346153846153846,,4.038461538461538,No
PRV56864,24,3800,158.33333333333334,0.0,0.0,12,2.5,,5.166666666666667,No
PRV56866,68,27180,399.70588235294116,110.0,1.6176470588235294,23,2.9558823529411766,,4.720588235294118,No
PRV56867,9,3430,381.1111111111111,70.0,7.777777777777778,8,2.2222222222222223,,5.333333333333333,No
PRV56868,18,7590,421.6666666666667,0.0,0.0,7,1.2222222222222223,,4.222222222222222,No
PRV56869,36,11220,311.6666666666667,50.0,1.3888888888888888,24,0.9166666666666666,,5.0,No
PRV56870,13,119000,9153.846153846154,13884.0,1068.0,13,4.538461538461538,4.538461538461538,5.0,No
PRV56871,11,4350,395.45454545454544,50.0,4.545454545454546,11,1.8181818181818181,,4.454545454545454,No
PRV56873,2,6070,3035.0,1068.0,534.0,2,1.5,3.0,7.0,No
PRV56877,44,170410,3872.9545454545455,16070.0,365.22727272727275,34,2.8636363636363638,5.6,4.340909090909091,Yes
PRV56878,26,6660,256.15384615384613,40.0,1.5384615384615385,8,0.038461538461538464,,4.0,No
PRV56879,7,8140,1162.857142857143,100.0,14.285714285714286,6,0.14285714285714285,,2.5714285714285716,No
PRV56880,2,260,130.0,0.0,0.0,2,0.0,,6.0,No
PRV56881,78,17200,220.51282051282053,150.0,1.9230769230769231,31,1.8205128205128205,,4.653846153846154,No
PRV56882,21,4050,192.85714285714286,40.0,1.9047619047619047,10,1.9047619047619047,,3.0952380952380953,No
PRV56884,8,1440,180.0,100.0,12.5,8,1.0,,5.625,No
PRV56885,10,66050,6605.0,9612.0,961.2,6,5.0,5.555555555555555,5.9,No
PRV56886,11,1360,123.63636363636364,0.0,0.0,3,2.6363636363636362,,6.7272727272727275,No
PRV56887,36,9120,253.33333333333334,230.0,6.388888888888889,11,0.6111111111111112,,3.111111111111111,No
PRV56888,10,6050,605.0,10.0,1.0,10,0.2,,4.5,No
PRV56889,50,126550,2531.0,5790.0,115.8,29,1.08,9.2,4.72,No
PRV56890,12,4270,355.8333333333333,60.0,5.0,5,0.9166666666666666,,3.9166666666666665,No
PRV56891,1,10,10.0,20.0,20.0,1,0.0,,5.0,No
PRV56892,13,3180,244.6153846153846,0.0,0.0,5,0.38461538461538464,,3.769230769230769,No
PRV56893,7,3020,431.42857142857144,0.0,0.0,7,2.7142857142857144,,5.0,No
PRV56894,26,4360,167.69230769230768,0.0,0.0,23,1.9615384615384615,,3.769230769230769,No
PRV56895,14,145000,10357.142857142857,13884.0,991.7142857142857,14,7.357142857142857,7.846153846153846,5.5,No
PRV56896,3,60000,20000.0,3204.0,1068.0,3,9.333333333333334,9.333333333333334,4.666666666666667,No
PRV56897,8,62000,7750.0,7476.0,1068.0,8,5.25,5.25,5.75,No
PRV56900,2,19000,9500.0,2136.0,1068.0,2,5.0,5.0,6.0,No
PRV56901,66,10190,154.3939393939394,20.0,0.30303030303030304,48,0.8333333333333334,,4.393939393939394,No
PRV56902,1,4000,4000.0,1068.0,1068.0,1,3.0,3.0,4.0,No
PRV56903,2,57000,28500.0,2136.0,1068.0,2,10.0,10.0,8.0,No
PRV56904,4,28000,7000.0,4272.0,1068.0,4,5.5,5.5,5.75,No
PRV56905,15,6080,405.3333333333333,50.0,3.3333333333333335,13,4.666666666666667,,5.533333333333333,No
PRV56906,7,52100,7442.857142857143,6408.0,915.4285714285714,7,7.142857142857143,8.333333333333334,6.142857142857143,No
PRV56907,15,5820,388.0,0.0,0.0,15,1.3333333333333333,,3.8,No
PRV56908,2,5060,2530.0,1068.0,534.0,2,0.0,0.0,2.5,No
PRV56909,7,18590,2655.714285714286,3204.0,457.7142857142857,6,3.142857142857143,5.0,3.857142857142857,No
PRV56910,5,37260,7452.0,4272.0,854.4,5,2.6,3.25,4.2,No
PRV56912,7,90000,12857.142857142857,7476.0,1068.0,7,5.285714285714286,5.285714285714286,6.285714285714286,No
PRV56914,6,70000,11666.666666666666,6408.0,1068.0,6,7.333333333333333,7.333333333333333,6.166666666666667,No
PRV56915,4,30900,7725.0,4272.0,1068.0,4,5.75,5.75,7.25,No
PRV56916,11,113700,10336.363636363636,11748.0,1068.0,10,4.2727272727272725,4.2727272727272725,6.545454545454546,No
PRV56917,8,14880,1860.0,2136.0,267.0,7,0.875,3.5,5.25,No
PRV56918,7,142000,20285.714285714286,7476.0,1068.0,7,11.571428571428571,11.571428571428571,4.428571428571429,Yes
PRV56919,2,30,15.0,0.0,0.0,2,1.5,,5.0,No
PRV56920,1,80,80.0,0.0,0.0,1,0.0,,1.0,No
PRV56923,41,6030,147.0731707317073,310.0,7.560975609756097,27,0.975609756097561,,3.8780487804878048,No
PRV56926,1,20,20.0,0.0,0.0,1,0.0,,4.0,No
PRV56928,32,6530,204.0625,110.0,3.4375,28,1.0,,5.09375,No
PRV56929,45,7670,170.44444444444446,140.0,3.111111111111111,32,1.8444444444444446,,4.844444444444444,No
PRV56930,24,6680,278.3333333333333,0.0,0.0,19,1.6666666666666667,,3.9166666666666665,No
PRV56931,21,6610,314.76190476190476,0.0,0.0,17,1.0952380952380953,,3.8095238095238093,No
PRV56932,9,810,90.0,30.0,3.3333333333333335,8,2.2222222222222223,,5.0,No
PRV56933,12,4660,388.3333333333333,0.0,0.0,12,3.25,,4.0,No
PRV56934,6,450,75.0,0.0,0.0,6,0.0,,1.8333333333333333,No
PRV56935,24,13190,549.5833333333334,0.0,0.0,15,1.25,,4.208333333333333,No
PRV56937,5,310,62.0,0.0,0.0,5,6.8,,3.2,No
PRV56938,22,3840,174.54545454545453,80.0,3.6363636363636362,21,2.5,,4.181818181818182,No
PRV56939,16,5080,317.5,80.0,5.0,15,1.0,,4.625,No
PRV56941,21,4280,203.8095238095238,100.0,4.761904761904762,20,2.857142857142857,,4.0,No
PRV56942,24,6960,290.0,40.0,1.6666666666666667,23,0.9583333333333334,,5.083333333333333,No
PRV56944,3,180,60.0,0.0,0.0,3,0.0,,4.0,No
PRV56945,57,21400,375.43859649122805,150.0,2.6315789473684212,41,2.0,,4.368421052631579,No
PRV56946,2,120,60.0,0.0,0.0,1,0.0,,7.0,No
PRV56947,3,580,193.33333333333334,20.0,6.666666666666667,3,1.0,,4.333333333333333,No
PRV56948,3,670,223.33333333333334,0.0,0.0,3,0.0,,2.6666666666666665,No
PRV56949,104,31960,307.3076923076923,500.0,4.8076923076923075,43,1.5673076923076923,,4.509615384615385,No
PRV56950,3,1140,380.0,0.0,0.0,3,0.0,,6.666666666666667,No
PRV56951,19,5170,272.10526315789474,70.0,3.6842105263157894,8,2.526315789473684,,5.684210526315789,No
PRV56953,20,2870,143.5,140.0,7.0,19,1.55,,4.2,No
PRV56954,20,2910,145.5,0.0,0.0,19,2.05,,4.65,No
PRV56956,5,2810,562.0,0.0,0.0,5,4.0,,2.8,No
PRV56957,138,44400,321.7391304347826,590.0,4.27536231884058,108,1.1884057971014492,,4.340579710144928,No
PRV56958,13,4980,383.0769230769231,0.0,0.0,12,3.076923076923077,,4.461538461538462,No
PRV56960,8,2540,317.5,30.0,3.75,8,0.0,,4.75,No
PRV56963,6,1440,240.0,0.0,0.0,6,0.0,,3.6666666666666665,No
PRV56964,5,1000,200.0,0.0,0.0,5,0.0,,3.2,No
PRV56965,3,650,216.66666666666666,0.0,0.0,3,0.0,,2.3333333333333335,No
PRV56966,2,240,120.0,0.0,0.0,2,0.0,,1.5,No
PRV56967,91,25440,279.56043956043953,380.0,4.175824175824176,79,1.4945054945054945,,4.285714285714286,No
PRV56969,1,10,10.0,0.0,0.0,1,0.0,,6.0,No
PRV56970,2,210,105.0,0.0,0.0,2,0.0,,4.0,No
PRV56971,4,400,100.0,0.0,0.0,4,0.0,,5.25,No
PRV56972,48,23760,495.0,60.0,1.25,45,1.5416666666666667,,4.458333333333333,No
PRV56973,17,5220,307.05882352941177,10.0,0.5882352941176471,17,0.0,,3.8823529411764706,No
PRV56974,1,80,80.0,0.0,0.0,1,0.0,,3.0,No
PRV56976,6,1940,323.3333333333333,0.0,0.0,6,3.8333333333333335,,4.333333333333333,No
PRV56977,8,1040,130.0,0.0,0.0,8,0.875,,6.125,No
PRV56978,120,24030,200.25,330.0,2.75,97,1.3833333333333333,,4.291666666666667,No
PRV56980,17,3070,180.58823529411765,0.0,0.0,17,1.1764705882352942,,4.352941176470588,No
PRV56981,7,710,101.42857142857143,0.0,0.0,7,0.0,,2.4285714285714284,No
PRV56982,24,9470,394.5833333333333,100.0,4.166666666666667,21,1.6666666666666667,,4.125,No
PRV56984,3,780,260.0,0.0,0.0,3,1.0,,2.6666666666666665,No
PRV56985,17,1940,114.11764705882354,40.0,2.3529411764705883,17,0.058823529411764705,,4.0588235294117645,No
PRV56986,2,310,155.0,0.0,0.0,2,0.0,,0.0,No
PRV56987,7,1210,172.85714285714286,0.0,0.0,7,0.0,,4.714285714285714,No
PRV56988,1,0,0.0,0.0,0.0,1,0.0,,1.0,No
PRV56989,2,110,55.0,0.0,0.0,2,0.0,,2.0,No
PRV56990,55,8320,151.27272727272728,0.0,0.0,11,1.8,,4.672727272727273,No
PRV56991,15,6640,442.6666666666667,0.0,0.0,15,1.2,,4.866666666666666,No
PRV56992,2,100,50.0,0.0,0.0,2,0.0,,6.0,No
PRV56993,24,5400,225.0,100.0,4.166666666666667,24,2.75,,5.041666666666667,No
PRV56995,10,4330,433.0,0.0,0.0,10,2.0,,5.5,No
PRV56996,11,2040,185.45454545454547,0.0,0.0,11,3.090909090909091,,5.363636363636363,No
PRV56997,25,2180,87.2,40.0,1.6,24,0.2,,4.12,No
PRV56998,2,330,165.0,0.0,0.0,2,0.0,,5.0,No
PRV56999,8,2350,293.75,40.0,5.0,8,0.0,,4.75,No
PRV57000,61,18910,310.0,150.0,2.459016393442623,55,2.180327868852459,,4.672131147540983,No
PRV57002,50,10450,209.0,140.0,2.8,49,0.84,,4.3,No
PRV57004,123,33440,271.869918699187,410.0,3.3333333333333335,93,1.5772357723577235,,4.699186991869919,No
PRV57005,2,310,155.0,0.0,0.0,2,0.0,,4.0,No
PRV57006,105,40560,386.2857142857143,360.0,3.4285714285714284,61,2.0,,4.780952380952381,No
PRV57010,57,24130,423.3333333333333,280.0,4.912280701754386,56,1.4736842105263157,,4.4035087719298245,No
PRV57011,17,3760,221.1764705882353,190.0,11.176470588235293,16,0.0,,4.588235294117647,No
PRV57013,41,15650,381.7073170731707,0.0,0.0,31,1.2926829268292683,,4.804878048780488,No
PRV57014,76,17170,225.92105263157896,350.0,4.605263157894737,46,1.6710526315789473,,4.7631578947368425,No
PRV57015,44,22930,521.1363636363636,150.0,3.409090909090909,39,1.1818181818181819,,4.454545454545454,No
PRV57016,16,197600,12350.0,17088.0,1068.0,15,7.625,7.625,6.1875,No
PRV57017,23,266100,11569.565217391304,23496.0,1068.0,21,5.3478260869565215,5.3478260869565215,5.565217391304348,Yes
PRV57018,33,332690,10081.515151515152,24564.0,767.625,31,4.151515151515151,5.458333333333333,5.424242424242424,Yes
PRV57020,6,53000,8833.333333333334,6408.0,1068.0,6,4.5,4.5,6.5,No
PRV57021,14,137000,9785.714285714286,14952.0,1068.0,12,6.428571428571429,6.428571428571429,5.928571428571429,Yes
PRV57023,15,173000,11533.333333333334,14952.0,1068.0,15,5.933333333333334,5.933333333333334,5.2,No
PRV57024,9,132700,14744.444444444445,9612.0,1068.0,9,7.0,7.0,4.0,No
PRV57025,49,144640,2951.8367346938776,18156.0,370.53061224489795,45,3.183673469387755,5.705882352941177,4.795918367346939,Yes
PRV57030,57,204810,3593.157894736842,17188.0,301.5438596491228,53,2.473684210526316,5.375,4.491228070175438,Yes
PRV57031,152,203600,1339.4736842105262,16360.0,107.63157894736842,145,1.986842105263158,3.2666666666666666,4.565789473684211,No
PRV57033,53,217330,4100.566037735849,18276.0,344.8301886792453,49,2.7358490566037736,7.235294117647059,4.811320754716981,No
PRV57034,64,196130,3064.53125,21480.0,340.95238095238096,63,1.953125,4.809523809523809,4.8125,No
PRV57036,20,8700,435.0,0.0,0.0,20,1.75,,4.6,No
PRV57038,33,6310,191.21212121212122,90.0,2.727272727272727,33,2.0303030303030303,,4.454545454545454,No
PRV57039,5,910,182.0,0.0,0.0,4,0.0,,4.0,No
PRV57041,26,5170,198.84615384615384,0.0,0.0,21,1.2307692307692308,,3.576923076923077,No
PRV57043,1,50,50.0,0.0,0.0,1,0.0,,4.0,No
PRV57046,97,28790,296.8041237113402,260.0,2.6804123711340204,56,1.6494845360824741,,3.9278350515463916,No
PRV57047,16,4130,258.125,170.0,10.625,16,2.5,,4.0625,No
PRV57048,5,220,44.0,0.0,0.0,5,0.0,,4.0,No
PRV57049,22,266560,12116.363636363636,19224.0,873.8181818181819,22,4.318181818181818,4.888888888888889,5.136363636363637,Yes
PRV57051,3,1470,490.0,0.0,0.0,3,6.666666666666667,,4.0,No
PRV57052,13,7720,593.8461538461538,40.0,3.076923076923077,13,3.0,,5.076923076923077,No
PRV57053,23,11400,495.6521739130435,0.0,0.0,16,3.782608695652174,,3.260869565217391,No
PRV57054,27,5190,192.22222222222223,40.0,1.4814814814814814,18,0.48148148148148145,,5.148148148148148,No
PRV57056,10,1250,125.0,0.0,0.0,10,0.0,,4.7,No
PRV57057,26,10560,406.15384615384613,230.0,8.846153846153847,10,1.5384615384615385,,3.3461538461538463,No
PRV57058,29,10520,362.7586206896552,0.0,0.0,8,2.7586206896551726,,6.0,No
PRV57059,9,4250,472.22222222222223,160.0,17.77777777777778,9,0.0,,5.666666666666667,No
PRV57061,1,100,100.0,0.0,0.0,1,0.0,,6.0,No
PRV57062,58,16020,276.2068965517241,60.0,1.0344827586206897,42,0.5,,4.810344827586207,No
PRV57063,1,40,40.0,0.0,0.0,1,0.0,,3.0,No
PRV57067,18,3050,169.44444444444446,150.0,8.333333333333334,13,1.0,,4.777777777777778,No
PRV57069,2,4000,2000.0,2136.0,1068.0,2,4.5,4.5,4.0,No
PRV57072,4,30000,7500.0,4272.0,1068.0,4,5.5,5.5,7.0,No
PRV57073,10,108000,10800.0,10680.0,1068.0,9,5.7,5.7,6.2,No
PRV57074,7,59000,8428.57142857143,7476.0,1068.0,7,4.857142857142857,4.857142857142857,5.428571428571429,No
PRV57075,2,16000,8000.0,2136.0,1068.0,2,3.5,3.5,7.5,No
PRV57076,2,10000,5000.0,1068.0,1068.0,2,6.0,6.0,4.5,No
PRV57077,3,29000,9666.666666666666,3204.0,1068.0,2,3.0,3.0,9.0,No
PRV57078,10,75000,7500.0,10680.0,1068.0,9,6.2,6.2,4.4,No
PRV57080,1,57000,57000.0,1068.0,1068.0,1,35.0,35.0,8.0,No
PRV57081,37,414000,11189.18918918919,38448.0,1068.0,34,7.72972972972973,7.72972972972973,5.756756756756757,No
PRV57082,5,100000,20000.0,5340.0,1068.0,5,4.2,4.2,5.0,No
PRV57084,8,62040,7755.0,7476.0,934.5,8,4.75,5.428571428571429,5.0,No
PRV57085,5,42000,8400.0,5340.0,1068.0,5,4.6,4.6,6.2,No
PRV57086,6,53000,8833.333333333334,5340.0,1068.0,6,6.0,6.0,5.166666666666667,No
PRV57087,4,31000,7750.0,4272.0,1068.0,4,3.5,3.5,4.5,No
PRV57088,10,50590,5059.0,6408.0,640.8,10,6.8,11.333333333333334,6.1,No
PRV57089,3,21000,7000.0,3204.0,1068.0,3,8.666666666666666,8.666666666666666,5.333333333333333,No
PRV57091,4,46000,11500.0,4272.0,1068.0,3,5.75,5.75,6.0,No
PRV57092,2,7000,3500.0,2136.0,1068.0,2,9.5,9.5,5.0,No
PRV57093,1,5000,5000.0,1068.0,1068.0,1,7.0,7.0,8.0,No
PRV57094,3,48000,16000.0,3204.0,1068.0,3,20.0,20.0,5.333333333333333,No
PRV57096,11,160000,14545.454545454546,11748.0,1068.0,11,5.909090909090909,5.909090909090909,4.909090909090909,Yes
PRV57097,3,21000,7000.0,3204.0,1068.0,3,2.6666666666666665,2.6666666666666665,6.333333333333333,No
PRV57098,49,490000,10000.0,51264.0,1068.0,47,6.224489795918367,6.224489795918367,5.142857142857143,No
PRV57099,14,6440,460.0,10.0,0.7142857142857143,13,2.5714285714285716,,5.071428571428571,No
PRV57100,25,7580,303.2,60.0,2.4,18,1.36,,3.32,No
PRV57101,263,369680,1405.6273764258556,31242.0,119.2442748091603,211,2.55893536121673,7.5,4.1216730038022815,No
PRV57102,16,63450,3965.625,4272.0,267.0,16,2.375,9.0,4.9375,No
PRV57103,2049,892770,435.71010248901905,35172.0,17.16544655929722,804,1.3265007320644218,4.172413793103448,4.280624694973158,Yes
PRV57104,135,161630,1197.2592592592594,9912.0,73.97014925373135,61,1.0740740740740742,7.9,4.481481481481482,Yes
PRV57105,4,540,135.0,0.0,0.0,3,0.0,,5.75,No
PRV57107,13,5410,416.15384615384613,0.0,0.0,12,0.0,,4.153846153846154,No
PRV57108,49,73170,1493.265306122449,5440.0,111.0204081632653,45,2.63265306122449,4.0,4.469387755102041,No
PRV57109,86,86790,1009.1860465116279,6708.0,78.0,78,1.930232558139535,4.333333333333333,4.046511627906977,No
PRV57110,19,16830,885.7894736842105,1088.0,57.26315789473684,19,1.736842105263158,11.0,4.7368421052631575,No
PRV57112,160,286220,1788.875,32190.0,201.1875,134,1.88125,6.3,4.21875,No
PRV57113,7,28350,4050.0,2206.0,315.14285714285717,7,1.7142857142857142,6.0,5.0,No
PRV57115,12,14050,1170.8333333333333,1068.0,89.0,12,5.25,2.0,4.25,No
PRV57116,7,590,84.28571428571429,0.0,0.0,7,2.142857142857143,,5.142857142857143,No
PRV57117,190,552370,2907.2105263157896,71656.0,377.13684210526316,140,2.957894736842105,5.835820895522388,4.463157894736842,Yes
PRV57118,13,2480,190.76923076923077,50.0,3.8461538461538463,10,0.6923076923076923,,4.846153846153846,No
PRV57119,5,1330,266.0,0.0,0.0,4,0.0,,4.2,No
PRV57120,48,187050,3896.875,13984.0,291.3333333333333,46,2.3958333333333335,4.153846153846154,4.416666666666667,No
PRV57121,38,35470,933.421052631579,3304.0,86.94736842105263,16,3.8684210526315788,9.0,5.526315789473684,No
PRV57122,14,10140,724.2857142857143,1068.0,76.28571428571429,13,0.2857142857142857,3.0,4.142857142857143,No
PRV57124,58,106940,1843.7931034482758,9712.0,167.44827586206895,55,2.0172413793103448,7.666666666666667,4.775862068965517,No
PRV57125,370,95950,259.3243243243243,790.0,2.135135135135135,154,0.9486486486486486,,4.013513513513513,No
PRV57126,43,82620,1921.3953488372092,10720.0,249.30232558139534,42,1.4651162790697674,4.3,3.255813953488372,No
PRV57127,22,81530,3705.909090909091,8544.0,388.3636363636364,22,2.409090909090909,4.125,5.090909090909091,No
PRV57128,60,20130,335.5,60.0,1.0,56,1.7666666666666666,,3.8833333333333333,No
PRV57129,282,397490,1409.5390070921985,33478.0,119.13879003558719,244,1.2943262411347518,5.5625,4.6879432624113475,No
PRV57130,3,260,86.66666666666667,0.0,0.0,2,4.333333333333333,,4.0,No
PRV57131,2,880,440.0,0.0,0.0,1,10.0,,5.0,No
PRV57132,9,3940,437.77777777777777,0.0,0.0,4,0.7777777777777778,,3.888888888888889,No
PRV57133,14,1650,117.85714285714286,0.0,0.0,4,1.2857142857142858,,3.5714285714285716,No
PRV57134,16,2870,179.375,0.0,0.0,15,1.125,,4.4375,No
PRV57136,43,8240,191.62790697674419,40.0,0.9302325581395349,26,1.9069767441860466,,5.441860465116279,No
PRV57137,43,9990,232.32558139534885,50.0,1.1627906976744187,21,0.4883720930232558,,4.4186046511627906,No
PRV57138,6,3480,580.0,0.0,0.0,6,3.3333333333333335,,4.333333333333333,No
PRV57139,16,5750,359.375,0.0,0.0,13,0.8125,,2.875,No
PRV57140,2,450,225.0,0.0,0.0,2,0.0,,3.5,No
PRV57141,17,175530,10325.29411764706,16020.0,942.3529411764706,14,6.235294117647059,7.066666666666666,5.0,No
PRV57142,12,6770,564.1666666666666,0.0,0.0,7,1.75,,2.9166666666666665,No
PRV57143,1,100,100.0,0.0,0.0,1,3.0,,5.0,No
PRV57144,8,70000,8750.0,7476.0,1068.0,8,6.125,6.125,4.0,No
PRV57145,4,70000,17500.0,4272.0,1068.0,4,4.5,4.5,5.5,No
PRV57146,9,103000,11444.444444444445,9612.0,1068.0,9,5.222222222222222,5.222222222222222,4.666666666666667,No
PRV57147,12,4160,346.6666666666667,0.0,0.0,12,0.0,,5.083333333333333,No
PRV57148,83,200830,2419.6385542168673,16360.0,197.10843373493975,66,1.4457831325301205,3.466666666666667,5.192771084337349,No
PRV57149,143,27390,191.53846153846155,280.0,1.9580419580419581,129,1.2307692307692308,,3.8461538461538463,No
PRV57150,166,37160,223.85542168674698,250.0,1.5060240963855422,123,1.2951807228915662,,4.024096385542169,No
PRV57151,515,169030,328.2135922330097,1390.0,2.6990291262135924,231,1.3436893203883495,,4.483495145631068,No
PRV57152,400,102480,256.2,1390.0,3.475,383,1.13,,4.295,No
PRV57153,94,29690,315.8510638297872,190.0,2.021276595744681,92,1.9042553191489362,,4.648936170212766,No
PRV57154,52,14630,281.34615384615387,320.0,6.153846153846154,39,1.25,,4.326923076923077,No
PRV57156,215,70570,328.2325581395349,450.0,2.0930232558139537,105,2.1627906976744184,,3.911627906976744,No
PRV57157,156,190460,1220.8974358974358,16450.0,106.12903225806451,90,1.685897435897436,5.75,4.1923076923076925,No
PRV57158,271,411610,1518.8560885608856,31602.0,117.04444444444445,138,1.96309963099631,6.033333333333333,3.8265682656826567,Yes
PRV57159,228,62310,273.2894736842105,1230.0,5.394736842105263,118,1.2894736842105263,,4.162280701754386,No
PRV57160,101,36750,363.86138613861385,250.0,2.4752475247524752,97,1.0495049504950495,,4.178217821782178,No
PRV57161,6,1480,246.66666666666666,0.0,0.0,6,2.3333333333333335,,2.6666666666666665,No
PRV57162,104,195680,1881.5384615384614,6708.0,65.12621359223301,51,3.298076923076923,9.571428571428571,3.8461538461538463,Yes
PRV57165,37,39720,1073.5135135135135,2276.0,63.22222222222222,32,2.027027027027027,6.333333333333333,5.081081081081081,No
PRV57166,151,294700,1951.6556291390727,31242.0,206.90066225165563,128,2.013245033112583,6.344827586206897,4.47682119205298,Yes
PRV57167,238,65100,273.52941176470586,480.0,2.0168067226890756,102,2.630252100840336,,4.705882352941177,Yes
PRV57168,75,37140,495.2,80.0,1.0666666666666667,67,2.4,,4.76,No
PRV57169,31,161880,5221.935483870968,18156.0,585.6774193548387,26,3.5161290322580645,5.0588235294117645,5.0,No
PRV57170,579,168360,290.77720207253884,1950.0,3.3678756476683938,232,1.4317789291882557,,4.552677029360967,Yes
PRV57171,191,54690,286.3350785340314,3864.0,20.230366492146597,66,1.2303664921465969,2.6666666666666665,5.2513089005235605,No
PRV57172,1760,1386100,787.5568181818181,96456.0,54.83570210346788,605,1.6863636363636363,5.863636363636363,4.296022727272727,Yes
PRV57173,1225,1326410,1082.7836734693878,104190.0,85.12254901960785,938,1.8293877551020408,5.770833333333333,4.588571428571429,Yes
PRV57174,54,95930,1776.4814814814815,12846.0,237.88888888888889,48,1.462962962962963,3.8333333333333335,4.62962962962963,No
PRV57175,78,32600,417.94871794871796,230.0,2.948717948717949,76,1.6666666666666667,,4.4743589743589745,No
PRV57176,131,61520,469.618320610687,4672.0,35.66412213740458,105,1.549618320610687,2.5,4.129770992366412,No
PRV57177,564,848370,1504.2021276595744,77498.0,137.89679715302492,257,1.7074468085106382,5.027397260273973,4.76595744680851,Yes
PRV57179,206,337460,1638.1553398058252,27090.0,132.14634146341464,140,1.529126213592233,5.961538461538462,4.106796116504855,Yes
PRV57181,121,31910,263.7190082644628,100.0,0.8264462809917356,48,1.0330578512396693,,5.347107438016529,No
PRV57182,76,77000,1013.1578947368421,5400.0,71.05263157894737,63,0.881578947368421,5.6,4.2631578947368425,No
PRV57183,52,13170,253.26923076923077,200.0,3.8461538461538463,45,1.6538461538461537,,4.0,No
PRV57184,115,66960,582.2608695652174,2556.0,22.22608695652174,75,1.4434782608695653,7.5,5.008695652173913,No
PRV57185,186,157400,846.236559139785,7886.0,42.39784946236559,102,1.5483870967741935,7.142857142857143,4.736559139784946,Yes
PRV57186,42,11860,282.3809523809524,360.0,8.571428571428571,36,0.8809523809523809,,4.309523809523809,No
PRV57187,114,35010,307.10526315789474,180.0,1.5789473684210527,98,1.719298245614035,,4.824561403508772,No
PRV57188,21,47780,2275.2380952380954,5420.0,258.0952380952381,18,0.7619047619047619,3.2,5.428571428571429,No
PRV57189,256,112310,438.7109375,3634.0,14.250980392156864,127,0.984375,11.75,4.3515625,Yes
PRV57190,83,23850,287.34939759036143,180.0,2.1686746987951806,63,1.4819277108433735,,4.0,No
PRV57191,1500,2424430,1616.2866666666666,198846.0,132.82965931863728,784,1.9326666666666668,6.091891891891892,4.343333333333334,Yes
PRV57192,407,138900,341.2776412776413,1240.0,3.0466830466830466,185,1.7911547911547911,,4.958230958230958,No
PRV57193,393,103520,263.40966921119593,1400.0,3.5623409669211195,171,0.8193384223918575,,4.338422391857506,No
PRV57194,30,24260,808.6666666666666,2246.0,74.86666666666666,26,0.26666666666666666,4.0,4.066666666666666,No
PRV57196,68,94830,1394.5588235294117,10710.0,157.5,42,1.8088235294117647,5.0,4.132352941176471,No
PRV57197,100,115540,1155.4,8744.0,87.44,50,1.66,8.75,4.91,No
PRV57198,54,29200,540.7407407407408,3364.0,62.2962962962963,43,0.8333333333333334,5.0,4.407407407407407,No
PRV57199,7,1970,281.42857142857144,50.0,7.142857142857143,7,0.42857142857142855,,5.857142857142857,No
PRV57200,25,12150,486.0,130.0,5.2,24,1.6,,3.88,No
PRV57202,165,40810,247.33333333333334,560.0,3.393939393939394,85,1.5818181818181818,,5.042424242424242,No
